batter_id,batter_name,bowling_type,balls,runs,dismissals,fours,sixes,dots,strike_rate,average,dot_pct,boundary_pct
a4e37e47,S Dube,Left-arm orthodox,31,57.0,1.0,2.0,6.0,10.0,183.87,57.0,32.26,25.81
a4e37e47,S Dube,Left-arm pace,9,16.0,2.0,0.0,2.0,4.0,177.78,8.0,44.44,22.22
a4e37e47,S Dube,Left-arm wrist spin,9,7.0,1.0,0.0,0.0,2.0,77.78,7.0,22.22,0.0
a4e37e47,S Dube,Leg-spin,89,142.0,5.0,3.0,14.0,31.0,159.55,28.4,34.83,19.1
a4e37e47,S Dube,Medium,21,33.0,2.0,2.0,3.0,9.0,157.14,16.5,42.86,23.81
a4e37e47,S Dube,Off-spin,83,97.0,0.0,1.0,7.0,29.0,116.87,,34.94,9.64
a4e37e47,S Dube,Right-arm leg-spin,18,18.0,2.0,1.0,1.0,8.0,100.0,9.0,44.44,11.11
a4e37e47,S Dube,Right-arm off-spin,48,83.0,2.0,3.0,8.0,16.0,172.92,41.5,33.33,22.92
a4e37e47,S Dube,Right-arm pace,104,145.0,2.0,13.0,5.0,29.0,139.42,72.5,27.88,17.31
271f83cd,SA Yadav,Fast,413,759.0,21.0,77.0,45.0,144.0,183.78,36.14,34.87,29.54
271f83cd,SA Yadav,Left-arm orthodox,121,191.0,5.0,16.0,8.0,27.0,157.85,38.2,22.31,19.83
271f83cd,SA Yadav,Left-arm pace,30,58.0,0.0,7.0,3.0,10.0,193.33,,33.33,33.33
271f83cd,SA Yadav,Left-arm wrist spin,54,70.0,3.0,8.0,1.0,17.0,129.63,23.33,31.48,16.67
271f83cd,SA Yadav,Leg-spin,165,279.0,1.0,32.0,10.0,42.0,169.09,279.0,25.45,25.45
271f83cd,SA Yadav,Medium,23,26.0,0.0,2.0,1.0,9.0,113.04,,39.13,13.04
271f83cd,SA Yadav,Off-spin,55,66.0,0.0,8.0,0.0,18.0,120.0,,32.73,14.55
271f83cd,SA Yadav,Right-arm off-spin,29,46.0,1.0,5.0,2.0,8.0,158.62,46.0,27.59,24.14
271f83cd,SA Yadav,Right-arm pace,74,162.0,4.0,14.0,13.0,25.0,218.92,40.5,33.78,36.49
6b2ff18f,SB Dubey,Fast,59,109.0,5.0,7.0,9.0,19.0,184.75,21.8,32.2,27.12
6b2ff18f,SB Dubey,Left-arm wrist spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
6b2ff18f,SB Dubey,Leg-spin,2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0
6b2ff18f,SB Dubey,Off-spin,7,4.0,0.0,0.0,0.0,3.0,57.14,,42.86,0.0
6b2ff18f,SB Dubey,Right-arm leg-spin,6,13.0,0.0,1.0,1.0,1.0,216.67,,16.67,33.33
6b2ff18f,SB Dubey,Right-arm off-spin,3,2.0,0.0,0.0,0.0,1.0,66.67,,33.33,0.0
6b2ff18f,SB Dubey,Right-arm pace,5,9.0,0.0,1.0,0.0,0.0,180.0,,0.0,20.0
1fc6ef83,SD Hope,Fast,49,55.0,3.0,6.0,2.0,26.0,112.24,18.33,53.06,16.33
1fc6ef83,SD Hope,Left-arm orthodox,13,12.0,0.0,0.0,0.0,3.0,92.31,,23.08,0.0
1fc6ef83,SD Hope,Leg-spin,20,33.0,2.0,3.0,2.0,7.0,165.0,16.5,35.0,25.0
1fc6ef83,SD Hope,Medium,12,23.0,0.0,2.0,1.0,2.0,191.67,,16.67,25.0
1fc6ef83,SD Hope,Right-arm leg-spin,5,9.0,0.0,0.0,1.0,1.0,180.0,,20.0,20.0
1fc6ef83,SD Hope,Right-arm off-spin,7,17.0,0.0,0.0,2.0,0.0,242.86,,0.0,28.57
1fc6ef83,SD Hope,Right-arm pace,11,19.0,1.0,1.0,2.0,5.0,172.73,19.0,45.45,27.27
d014d5ac,SE Rutherford,Fast,105,155.0,8.0,11.0,10.0,38.0,147.62,19.38,36.19,20.0
d014d5ac,SE Rutherford,Left-arm orthodox,19,43.0,0.0,5.0,2.0,3.0,226.32,,15.79,36.84
d014d5ac,SE Rutherford,Left-arm wrist spin,11,17.0,0.0,1.0,1.0,2.0,154.55,,18.18,18.18
d014d5ac,SE Rutherford,Leg-spin,9,5.0,0.0,0.0,0.0,4.0,55.56,,44.44,0.0
d014d5ac,SE Rutherford,Medium,9,3.0,0.0,0.0,0.0,6.0,33.33,,66.67,0.0
d014d5ac,SE Rutherford,Off-spin,6,14.0,0.0,2.0,1.0,3.0,233.33,,50.0,50.0
d014d5ac,SE Rutherford,Right-arm off-spin,2,7.0,0.0,0.0,1.0,0.0,350.0,,0.0,50.0
d014d5ac,SE Rutherford,Right-arm pace,20,38.0,1.0,3.0,2.0,3.0,190.0,38.0,15.0,25.0
83c3e8e3,SH Johnson,Fast,6,3.0,0.0,0.0,0.0,3.0,50.0,,50.0,0.0
83c3e8e3,SH Johnson,Left-arm pace,3,4.0,0.0,1.0,0.0,2.0,133.33,,66.67,33.33
83c3e8e3,SH Johnson,Leg-spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
cbf58a86,SK Rasheed,Fast,49,60.0,3.0,8.0,2.0,27.0,122.45,20.0,55.1,20.41
cbf58a86,SK Rasheed,Left-arm orthodox,9,6.0,2.0,0.0,0.0,4.0,66.67,3.0,44.44,0.0
cbf58a86,SK Rasheed,Leg-spin,5,5.0,0.0,1.0,0.0,3.0,100.0,,60.0,20.0
e94915e6,SM Curran,Fast,209,289.0,14.0,29.0,11.0,75.0,138.28,20.64,35.89,19.14
e94915e6,SM Curran,Left-arm orthodox,54,76.0,1.0,2.0,4.0,12.0,140.74,76.0,22.22,11.11
e94915e6,SM Curran,Left-arm pace,4,4.0,0.0,0.0,0.0,1.0,100.0,,25.0,0.0
e94915e6,SM Curran,Left-arm wrist spin,25,20.0,0.0,1.0,0.0,8.0,80.0,,32.0,4.0
e94915e6,SM Curran,Leg-spin,64,97.0,5.0,10.0,3.0,17.0,151.56,19.4,26.56,20.31
e94915e6,SM Curran,Medium,3,3.0,0.0,0.0,0.0,1.0,100.0,,33.33,0.0
e94915e6,SM Curran,Off-spin,35,53.0,1.0,4.0,3.0,11.0,151.43,53.0,31.43,20.0
e94915e6,SM Curran,Right-arm leg-spin,22,17.0,1.0,1.0,0.0,9.0,77.27,17.0,40.91,4.55
e94915e6,SM Curran,Right-arm off-spin,30,34.0,0.0,2.0,1.0,9.0,113.33,,30.0,10.0
e94915e6,SM Curran,Right-arm pace,50,53.0,2.0,4.0,1.0,21.0,106.0,26.5,42.0,10.0
f088b960,SN Khan,Fast,28,31.0,1.0,3.0,1.0,12.0,110.71,31.0,42.86,14.29
f088b960,SN Khan,Left-arm orthodox,4,3.0,0.0,0.0,0.0,1.0,75.0,,25.0,0.0
f088b960,SN Khan,Left-arm pace,4,4.0,0.0,0.0,0.0,1.0,100.0,,25.0,0.0
f088b960,SN Khan,Leg-spin,13,11.0,1.0,1.0,0.0,5.0,84.62,11.0,38.46,7.69
f088b960,SN Khan,Off-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
f088b960,SN Khan,Right-arm pace,11,4.0,1.0,0.0,0.0,8.0,36.36,4.0,72.73,0.0
1abb78f8,SN Thakur,Fast,54,94.0,7.0,13.0,3.0,19.0,174.07,13.43,35.19,29.63
1abb78f8,SN Thakur,Left-arm orthodox,5,4.0,1.0,0.0,0.0,2.0,80.0,4.0,40.0,0.0
1abb78f8,SN Thakur,Left-arm pace,4,5.0,0.0,1.0,0.0,2.0,125.0,,50.0,25.0
1abb78f8,SN Thakur,Left-arm wrist spin,2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0
1abb78f8,SN Thakur,Leg-spin,12,10.0,2.0,1.0,0.0,5.0,83.33,5.0,41.67,8.33
1abb78f8,SN Thakur,Medium,6,12.0,0.0,2.0,0.0,1.0,200.0,,16.67,33.33
1abb78f8,SN Thakur,Right-arm leg-spin,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
1abb78f8,SN Thakur,Right-arm off-spin,4,14.0,0.0,0.0,2.0,0.0,350.0,,0.0,50.0
1abb78f8,SN Thakur,Right-arm pace,7,5.0,0.0,0.0,0.0,2.0,71.43,,28.57,0.0
48a1d7b7,SO Hetmyer,Fast,221,343.0,16.0,21.0,22.0,73.0,155.2,21.44,33.03,19.46
48a1d7b7,SO Hetmyer,Left-arm orthodox,26,36.0,1.0,3.0,1.0,8.0,138.46,36.0,30.77,15.38
48a1d7b7,SO Hetmyer,Left-arm pace,22,27.0,1.0,3.0,0.0,7.0,122.73,27.0,31.82,13.64
48a1d7b7,SO Hetmyer,Left-arm wrist spin,16,17.0,0.0,0.0,1.0,5.0,106.25,,31.25,6.25
48a1d7b7,SO Hetmyer,Leg-spin,41,53.0,2.0,3.0,3.0,14.0,129.27,26.5,34.15,14.63
48a1d7b7,SO Hetmyer,Medium,14,37.0,1.0,1.0,5.0,5.0,264.29,37.0,35.71,42.86
48a1d7b7,SO Hetmyer,Off-spin,26,27.0,1.0,1.0,1.0,10.0,103.85,27.0,38.46,7.69
48a1d7b7,SO Hetmyer,Right-arm leg-spin,7,18.0,0.0,1.0,2.0,2.0,257.14,,28.57,42.86
48a1d7b7,SO Hetmyer,Right-arm off-spin,27,36.0,2.0,2.0,2.0,9.0,133.33,18.0,33.33,14.81
48a1d7b7,SO Hetmyer,Right-arm pace,28,57.0,0.0,3.0,4.0,3.0,203.57,,10.71,25.0
9d430b40,SP Narine,Fast,292,473.0,18.0,52.0,31.0,138.0,161.99,26.28,47.26,28.42
9d430b40,SP Narine,Left-arm orthodox,18,34.0,3.0,1.0,4.0,7.0,188.89,11.33,38.89,27.78
9d430b40,SP Narine,Left-arm pace,4,1.0,0.0,0.0,0.0,3.0,25.0,,75.0,0.0
9d430b40,SP Narine,Left-arm wrist spin,2,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0
9d430b40,SP Narine,Leg-spin,39,76.0,5.0,5.0,6.0,11.0,194.87,15.2,28.21,28.21
9d430b40,SP Narine,Medium,8,11.0,2.0,1.0,1.0,5.0,137.5,5.5,62.5,25.0
9d430b40,SP Narine,Right-arm off-spin,38,79.0,0.0,7.0,7.0,16.0,207.89,,42.11,36.84
9d430b40,SP Narine,Right-arm pace,34,74.0,1.0,10.0,4.0,12.0,217.65,74.0,35.29,41.18
85ec8e33,SS Iyer,Fast,290,502.0,15.0,46.0,28.0,84.0,173.1,33.47,28.97,25.52
85ec8e33,SS Iyer,Left-arm orthodox,98,176.0,0.0,11.0,12.0,18.0,179.59,,18.37,23.47
85ec8e33,SS Iyer,Left-arm pace,16,28.0,1.0,0.0,3.0,6.0,175.0,28.0,37.5,18.75
85ec8e33,SS Iyer,Left-arm wrist spin,29,44.0,1.0,0.0,4.0,8.0,151.72,44.0,27.59,13.79
85ec8e33,SS Iyer,Leg-spin,43,63.0,2.0,3.0,5.0,14.0,146.51,31.5,32.56,18.6
85ec8e33,SS Iyer,Medium,37,47.0,0.0,7.0,0.0,12.0,127.03,,32.43,18.92
85ec8e33,SS Iyer,Off-spin,16,20.0,1.0,2.0,0.0,4.0,125.0,20.0,25.0,12.5
85ec8e33,SS Iyer,Right-arm off-spin,12,12.0,0.0,0.0,0.0,2.0,100.0,,16.67,0.0
85ec8e33,SS Iyer,Right-arm pace,30,46.0,1.0,5.0,1.0,7.0,153.33,46.0,23.33,20.0
9385de2e,SS Prabhudessai,Fast,13,20.0,2.0,0.0,2.0,5.0,153.85,10.0,38.46,15.38
9385de2e,SS Prabhudessai,Left-arm orthodox,4,5.0,0.0,0.0,0.0,1.0,125.0,,25.0,0.0
9385de2e,SS Prabhudessai,Leg-spin,5,3.0,1.0,0.0,0.0,2.0,60.0,3.0,40.0,0.0
9385de2e,SS Prabhudessai,Off-spin,13,16.0,0.0,2.0,0.0,7.0,123.08,,53.85,15.38
9385de2e,SS Prabhudessai,Right-arm leg-spin,2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0
9385de2e,SS Prabhudessai,Right-arm pace,10,15.0,0.0,2.0,0.0,4.0,150.0,,40.0,20.0
a4cc73aa,SV Samson,Fast,351,522.0,16.0,57.0,22.0,131.0,148.72,32.63,37.32,22.51
a4cc73aa,SV Samson,Left-arm orthodox,94,115.0,3.0,6.0,5.0,26.0,122.34,38.33,27.66,11.7
a4cc73aa,SV Samson,Left-arm pace,22,30.0,2.0,3.0,1.0,6.0,136.36,15.0,27.27,18.18
a4cc73aa,SV Samson,Left-arm wrist spin,26,35.0,3.0,1.0,2.0,8.0,134.62,11.67,30.77,11.54
a4cc73aa,SV Samson,Leg-spin,100,174.0,1.0,9.0,13.0,22.0,174.0,174.0,22.0,22.0
a4cc73aa,SV Samson,Medium,17,30.0,2.0,3.0,2.0,6.0,176.47,15.0,35.29,29.41
a4cc73aa,SV Samson,Off-spin,20,31.0,0.0,1.0,3.0,8.0,155.0,,40.0,20.0
a4cc73aa,SV Samson,Right-arm leg-spin,37,59.0,0.0,3.0,4.0,9.0,159.46,,24.32,18.92
a4cc73aa,SV Samson,Right-arm off-spin,30,42.0,1.0,1.0,3.0,7.0,140.0,42.0,23.33,13.33
a4cc73aa,SV Samson,Right-arm pace,72,118.0,2.0,13.0,6.0,25.0,163.89,59.0,34.72,26.39
9d704f6f,SZ Mulani,Right-arm pace,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
f89d3b11,Sameer Rizvi,Fast,68,111.0,3.0,14.0,4.0,21.0,163.24,37.0,30.88,26.47
f89d3b11,Sameer Rizvi,Left-arm orthodox,32,21.0,3.0,0.0,1.0,18.0,65.63,7.0,56.25,3.13
f89d3b11,Sameer Rizvi,Left-arm wrist spin,3,8.0,0.0,0.0,1.0,0.0,266.67,,0.0,33.33
f89d3b11,Sameer Rizvi,Leg-spin,10,19.0,0.0,0.0,2.0,3.0,190.0,,30.0,20.0
f89d3b11,Sameer Rizvi,Medium,6,13.0,0.0,1.0,1.0,1.0,216.67,,16.67,33.33
f89d3b11,Sameer Rizvi,Right-arm leg-spin,1,0.0,0.0,0.0,0.0,1.0,0.0,,100.0,0.0
f89d3b11,Sameer Rizvi,Right-arm pace,2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0
ce820073,Sandeep Sharma,Fast,6,3.0,0.0,0.0,0.0,3.0,50.0,,50.0,0.0
ce820073,Sandeep Sharma,Left-arm orthodox,2,3.0,0.0,0.0,0.0,0.0,150.0,,0.0,0.0
ce820073,Sandeep Sharma,Right-arm off-spin,1,0.0,0.0,0.0,0.0,1.0,0.0,,100.0,0.0
ce820073,Sandeep Sharma,Right-arm pace,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
b0f2baf4,Sanvir Singh,Fast,6,8.0,0.0,0.0,1.0,3.0,133.33,,50.0,16.67
b0f2baf4,Sanvir Singh,Left-arm orthodox,3,2.0,0.0,0.0,0.0,1.0,66.67,,33.33,0.0
b0f2baf4,Sanvir Singh,Leg-spin,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
b0f2baf4,Sanvir Singh,Off-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
b0f2baf4,Sanvir Singh,Right-arm pace,9,10.0,1.0,1.0,0.0,3.0,111.11,10.0,33.33,11.11
9e7225b0,Saurav Chauhan,Fast,7,5.0,2.0,0.0,0.0,3.0,71.43,2.5,42.86,0.0
9e7225b0,Saurav Chauhan,Leg-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
9e7225b0,Saurav Chauhan,Right-arm off-spin,3,7.0,0.0,0.0,1.0,1.0,233.33,,33.33,33.33
9e7225b0,Saurav Chauhan,Right-arm pace,4,6.0,0.0,1.0,0.0,1.0,150.0,,25.0,25.0
3c28853f,Sediqullah Atal,Fast,10,19.0,0.0,0.0,2.0,3.0,190.0,,30.0,20.0
3c28853f,Sediqullah Atal,Left-arm orthodox,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
3c28853f,Sediqullah Atal,Right-arm leg-spin,4,2.0,1.0,0.0,0.0,2.0,50.0,2.0,50.0,0.0
f9e6e7ef,Shahbaz Ahmed,Fast,95,125.0,8.0,5.0,7.0,30.0,131.58,15.63,31.58,12.63
f9e6e7ef,Shahbaz Ahmed,Left-arm orthodox,23,25.0,0.0,0.0,1.0,4.0,108.7,,17.39,4.35
f9e6e7ef,Shahbaz Ahmed,Left-arm pace,6,14.0,1.0,3.0,0.0,1.0,233.33,14.0,16.67,50.0
f9e6e7ef,Shahbaz Ahmed,Left-arm wrist spin,5,7.0,0.0,1.0,0.0,1.0,140.0,,20.0,20.0
f9e6e7ef,Shahbaz Ahmed,Leg-spin,13,9.0,1.0,0.0,0.0,6.0,69.23,9.0,46.15,0.0
f9e6e7ef,Shahbaz Ahmed,Medium,7,5.0,0.0,0.0,0.0,2.0,71.43,,28.57,0.0
f9e6e7ef,Shahbaz Ahmed,Off-spin,11,8.0,2.0,0.0,1.0,8.0,72.73,4.0,72.73,9.09
f9e6e7ef,Shahbaz Ahmed,Right-arm leg-spin,6,6.0,0.0,0.0,0.0,1.0,100.0,,16.67,0.0
f9e6e7ef,Shahbaz Ahmed,Right-arm off-spin,25,35.0,1.0,0.0,3.0,8.0,140.0,35.0,32.0,12.0
f9e6e7ef,Shahbaz Ahmed,Right-arm pace,22,32.0,1.0,2.0,2.0,7.0,145.45,32.0,31.82,18.18
26989d80,Shashank Singh,Fast,187,306.0,9.0,27.0,14.0,48.0,163.64,34.0,25.67,21.93
26989d80,Shashank Singh,Left-arm orthodox,55,55.0,3.0,4.0,1.0,21.0,100.0,18.33,38.18,9.09
26989d80,Shashank Singh,Left-arm pace,15,19.0,1.0,2.0,1.0,8.0,126.67,19.0,53.33,20.0
26989d80,Shashank Singh,Left-arm wrist spin,25,41.0,0.0,1.0,4.0,9.0,164.0,,36.0,20.0
26989d80,Shashank Singh,Leg-spin,41,70.0,1.0,2.0,6.0,9.0,170.73,70.0,21.95,19.51
26989d80,Shashank Singh,Medium,13,32.0,0.0,1.0,3.0,0.0,246.15,,0.0,30.77
26989d80,Shashank Singh,Off-spin,35,47.0,0.0,1.0,4.0,12.0,134.29,,34.29,14.29
26989d80,Shashank Singh,Right-arm off-spin,14,22.0,0.0,0.0,2.0,4.0,157.14,,28.57,14.29
26989d80,Shashank Singh,Right-arm pace,54,105.0,0.0,12.0,4.0,10.0,194.44,,18.52,29.63
e1d9ae9c,Shivam Singh,Fast,3,2.0,0.0,0.0,0.0,1.0,66.67,,33.33,0.0
b4b99816,Shubman Gill,Fast,601,896.0,23.0,89.0,32.0,187.0,149.08,38.96,31.11,20.13
b4b99816,Shubman Gill,Left-arm orthodox,171,242.0,2.0,20.0,9.0,52.0,141.52,121.0,30.41,16.96
b4b99816,Shubman Gill,Left-arm pace,47,72.0,0.0,9.0,1.0,11.0,153.19,,23.4,21.28
b4b99816,Shubman Gill,Left-arm wrist spin,13,22.0,0.0,1.0,1.0,1.0,169.23,,7.69,15.38
b4b99816,Shubman Gill,Leg-spin,94,131.0,3.0,13.0,2.0,22.0,139.36,43.67,23.4,15.96
b4b99816,Shubman Gill,Medium,33,62.0,0.0,4.0,4.0,7.0,187.88,,21.21,24.24
b4b99816,Shubman Gill,Off-spin,75,129.0,2.0,13.0,3.0,10.0,172.0,64.5,13.33,21.33
b4b99816,Shubman Gill,Right-arm leg-spin,51,80.0,2.0,5.0,4.0,13.0,156.86,40.0,25.49,17.65
b4b99816,Shubman Gill,Right-arm off-spin,72,126.0,3.0,14.0,4.0,18.0,175.0,42.0,25.0,25.0
b4b99816,Shubman Gill,Right-arm pace,59,105.0,2.0,9.0,6.0,15.0,177.97,52.5,25.42,25.42
26d041c4,Sikandar Raza,Fast,57,69.0,3.0,5.0,3.0,26.0,121.05,23.0,45.61,14.04
26d041c4,Sikandar Raza,Left-arm orthodox,13,28.0,0.0,1.0,3.0,3.0,215.38,,23.08,30.77
26d041c4,Sikandar Raza,Left-arm wrist spin,9,11.0,0.0,0.0,0.0,2.0,122.22,,22.22,0.0
26d041c4,Sikandar Raza,Leg-spin,13,21.0,1.0,2.0,1.0,5.0,161.54,21.0,38.46,23.08
26d041c4,Sikandar Raza,Off-spin,7,4.0,1.0,0.0,0.0,3.0,57.14,4.0,42.86,0.0
26d041c4,Sikandar Raza,Right-arm leg-spin,4,7.0,0.0,1.0,0.0,0.0,175.0,,0.0,25.0
26d041c4,Sikandar Raza,Right-arm off-spin,15,19.0,1.0,1.0,1.0,7.0,126.67,19.0,46.67,13.33
26d041c4,Sikandar Raza,Right-arm pace,18,23.0,1.0,2.0,0.0,6.0,127.78,23.0,33.33,11.11
30df8c66,Simarjeet Singh,Fast,6,3.0,1.0,0.0,0.0,3.0,50.0,3.0,50.0,0.0
30df8c66,Simarjeet Singh,Off-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
8998a68f,Sumit Kumar,Fast,7,2.0,1.0,0.0,0.0,5.0,28.57,2.0,71.43,0.0
8998a68f,Sumit Kumar,Left-arm wrist spin,6,8.0,0.0,2.0,0.0,4.0,133.33,,66.67,33.33
8998a68f,Sumit Kumar,Leg-spin,5,1.0,0.0,0.0,0.0,4.0,20.0,,80.0,0.0
8998a68f,Sumit Kumar,Off-spin,6,7.0,1.0,0.0,1.0,4.0,116.67,7.0,66.67,16.67
970ddd24,Suryansh Shedge,Fast,5,2.0,2.0,0.0,0.0,3.0,40.0,1.0,60.0,0.0
970ddd24,Suryansh Shedge,Leg-spin,3,2.0,0.0,0.0,0.0,1.0,66.67,,33.33,0.0
970ddd24,Suryansh Shedge,Off-spin,3,3.0,1.0,0.0,0.0,1.0,100.0,3.0,33.33,0.0
983f2f61,Swapnil Singh,Fast,11,22.0,1.0,1.0,2.0,2.0,200.0,22.0,18.18,27.27
983f2f61,Swapnil Singh,Left-arm wrist spin,9,9.0,0.0,2.0,0.0,6.0,100.0,,66.67,22.22
983f2f61,Swapnil Singh,Leg-spin,3,7.0,0.0,0.0,1.0,1.0,233.33,,33.33,33.33
983f2f61,Swapnil Singh,Right-arm pace,2,1.0,1.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0
f836b33d,T Kohler-Cadmore,Fast,51,47.0,2.0,7.0,1.0,31.0,92.16,23.5,60.78,15.69
f836b33d,T Kohler-Cadmore,Left-arm orthodox,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
f836b33d,T Kohler-Cadmore,Leg-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
85b3fab2,T Stubbs,Fast,193,292.0,7.0,26.0,11.0,47.0,151.3,41.71,24.35,19.17
85b3fab2,T Stubbs,Left-arm orthodox,64,98.0,1.0,5.0,5.0,10.0,153.13,98.0,15.63,15.63
85b3fab2,T Stubbs,Leg-spin,53,82.0,1.0,3.0,5.0,10.0,154.72,82.0,18.87,15.09
85b3fab2,T Stubbs,Medium,12,27.0,1.0,2.0,2.0,4.0,225.0,27.0,33.33,33.33
85b3fab2,T Stubbs,Off-spin,33,48.0,3.0,2.0,4.0,12.0,145.45,16.0,36.36,18.18
85b3fab2,T Stubbs,Right-arm leg-spin,9,18.0,0.0,0.0,2.0,3.0,200.0,,33.33,22.22
85b3fab2,T Stubbs,Right-arm off-spin,14,27.0,0.0,1.0,2.0,2.0,192.86,,14.29,21.43
85b3fab2,T Stubbs,Right-arm pace,33,67.0,0.0,5.0,4.0,5.0,203.03,,15.15,27.27
a818c1be,TA Boult,Fast,20,15.0,3.0,2.0,0.0,12.0,75.0,5.0,60.0,10.0
a818c1be,TA Boult,Left-arm orthodox,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
a818c1be,TA Boult,Left-arm wrist spin,7,13.0,0.0,1.0,1.0,2.0,185.71,,28.57,28.57
a818c1be,TA Boult,Leg-spin,3,2.0,0.0,0.0,0.0,1.0,66.67,,33.33,0.0
a818c1be,TA Boult,Off-spin,1,0.0,0.0,0.0,0.0,1.0,0.0,,100.0,0.0
a818c1be,TA Boult,Right-arm pace,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
f1f99156,TH David,Fast,230,413.0,12.0,34.0,25.0,70.0,179.57,34.42,30.43,25.65
f1f99156,TH David,Left-arm orthodox,28,49.0,0.0,1.0,5.0,9.0,175.0,,32.14,21.43
f1f99156,TH David,Left-arm pace,10,28.0,1.0,1.0,3.0,2.0,280.0,28.0,20.0,40.0
f1f99156,TH David,Left-arm wrist spin,9,3.0,1.0,0.0,0.0,6.0,33.33,3.0,66.67,0.0
f1f99156,TH David,Leg-spin,29,28.0,2.0,2.0,0.0,8.0,96.55,14.0,27.59,6.9
f1f99156,TH David,Medium,6,4.0,1.0,0.0,0.0,2.0,66.67,4.0,33.33,0.0
f1f99156,TH David,Off-spin,16,24.0,0.0,1.0,2.0,7.0,150.0,,43.75,18.75
f1f99156,TH David,Right-arm off-spin,6,4.0,0.0,0.0,0.0,2.0,66.67,,33.33,0.0
f1f99156,TH David,Right-arm pace,59,87.0,2.0,2.0,7.0,18.0,147.46,43.5,30.51,15.25
12b610c2,TM Head,Fast,320,574.0,16.0,82.0,22.0,116.0,179.38,35.88,36.25,32.5
12b610c2,TM Head,Left-arm orthodox,11,13.0,1.0,1.0,0.0,1.0,118.18,13.0,9.09,9.09
12b610c2,TM Head,Left-arm pace,9,28.0,0.0,3.0,2.0,1.0,311.11,,11.11,55.56
12b610c2,TM Head,Left-arm wrist spin,11,9.0,2.0,1.0,0.0,5.0,81.82,4.5,45.45,9.09
12b610c2,TM Head,Leg-spin,48,94.0,1.0,8.0,7.0,14.0,195.83,94.0,29.17,31.25
12b610c2,TM Head,Medium,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
12b610c2,TM Head,Off-spin,31,47.0,3.0,2.0,4.0,11.0,151.61,15.67,35.48,19.35
12b610c2,TM Head,Right-arm leg-spin,4,3.0,1.0,0.0,0.0,1.0,75.0,3.0,25.0,0.0
12b610c2,TM Head,Right-arm off-spin,56,96.0,1.0,5.0,9.0,22.0,171.43,96.0,39.29,25.0
12b610c2,TM Head,Right-arm pace,29,71.0,1.0,11.0,3.0,7.0,244.83,71.0,24.14,48.28
46a9bea1,TU Deshpande,Fast,6,2.0,0.0,0.0,0.0,4.0,33.33,,66.67,0.0
46a9bea1,TU Deshpande,Left-arm orthodox,3,3.0,1.0,0.0,0.0,1.0,100.0,3.0,33.33,0.0
46a9bea1,TU Deshpande,Right-arm pace,1,2.0,0.0,0.0,0.0,0.0,200.0,,0.0,0.0
5724e517,Tanush Kotian,Fast,24,23.0,0.0,3.0,0.0,11.0,95.83,,45.83,12.5
5724e517,Tanush Kotian,Leg-spin,7,1.0,1.0,0.0,0.0,6.0,14.29,1.0,85.71,0.0
b0482a1d,Tilak Varma,Fast,329,524.0,16.0,45.0,30.0,109.0,159.27,32.75,33.13,22.8
b0482a1d,Tilak Varma,Left-arm orthodox,91,146.0,1.0,9.0,8.0,22.0,160.44,146.0,24.18,18.68
b0482a1d,Tilak Varma,Left-arm pace,4,2.0,0.0,0.0,0.0,2.0,50.0,,50.0,0.0
b0482a1d,Tilak Varma,Left-arm wrist spin,45,65.0,1.0,4.0,4.0,16.0,144.44,65.0,35.56,17.78
b0482a1d,Tilak Varma,Leg-spin,109,143.0,5.0,10.0,7.0,39.0,131.19,28.6,35.78,15.6
b0482a1d,Tilak Varma,Medium,23,31.0,0.0,2.0,1.0,4.0,134.78,,17.39,13.04
b0482a1d,Tilak Varma,Off-spin,22,29.0,1.0,2.0,1.0,6.0,131.82,29.0,27.27,13.64
